00667,427.7428,0.882362841,0.1300782,0.033187107,0.008010681,0.040625596,1163,7845,14045,22514,50193,79833,0.083282822
00669,470.8857,0.699679414,0.136311569,0.019636721,0.006054656,0.047782687,841,5963,11892,21476,48725,75574,0.041841862
00670,212.6187,0.932981182,0.164189667,0.020877565,0.004953999,0.037862703,1813,8113,15723,25645,46060,64928,0.058457711
00674,975.6489,0.777649926,0.154147445,0.024371138,0.008703978,0.075289407,2038,9611,18036,30854,68559,108220,0.089588072
00676,791.3704,0.773570082,0.056063376,0.020820638,0.001828154,0.062258785,2367,8475,15160,26698,58466,94713,0.268307272
00677,1053.651,0.76031861,0.082619048,0.014761905,0.009285714,0.080952381,2803,9812,15849,26157,57788,94587,0.05198939
00678,1032.936,0.82506037,0.094634146,0.022926829,0.004878049,0.070406504,1847,8389,14878,23992,54754,84102,0.051830256
00680,872.4691,0.816643317,0.096685652,0.034927606,0.012282989,0.072668634,1196,7958,15206,25491,61602,110238,0.124213993
00682,2254.406,0.810430885,0.091251885,0.0057818,0.011814982,0.045500251,364,5956,14880,28569,97040,201956,0.146066418
00683,640.7891,0.926361837,0.154373735,0.026197436,0.01135597,0.064537891,1778,9083,16015,28597,65125,108650,0.098353553
00685,541.0248,0.763116322,0.097297886,0.038788407,0.009152321,0.055458706,2082,7815,14455,23785,51310,81986,0.067458176
00687,838.9002,0.719314671,0.134452688,0.020955356,0.006898347,0.04047898,1457,8124,15108,25944,56750,95083,0.052564103
00688,419.2953,0.865108514,0.157082208,0.04785797,0.035121575,0.043998456,1685,8175,14579,23798,47801,72288,0.047980416
00690,2237.493,0.730207873,0.116898849,0.066626287,0,0.15142338,2451,11113,19019,30332,68133,103966,0.152207002
00692,1405.758,0.782215842,0.131598834,0.034222174,0.012738854,0.072654648,1752,9834,18737,31251,80086,154167,0.097766121
00693,1531.298,0.864936313,0.154765213,0.032995276,0.011739372,0.107738261,893,8797,16533,29313,74826,136390,0.121827981
00694,198.9814,1,0,0,0,0,,,,,,,0
00698,591.5011,0.700594845,0.120964361,0.018134172,0.016352201,0.0721174,1530,7652,15091,26459,60010,99687,0.20085582
00703,982.4455,0.831170421,0.092797172,0.030637796,0.011783768,0.084548534,519,6978,14507,25165,66603,132649,0.149444444
00704,1613.542,0.7917603,0.135761589,0.065279092,0,0.01371807,1149,6974,13057,22522,51601,75462,0.038581856
00705,794.1647,0.897599773,0.210126582,0.017405063,0.012341772,0.042721519,2718,9216,15784,28420,64559,108289,0.088611937
00707,572.9526,0.732510288,0.085674157,0.015449438,0.011587079,0.096558989,4058,10940,17897,28066,53670,78254,0.062424389
00714,1330.118,0.705944478,0.103654627,0.01688395,0.017952554,0.075443471,2692,9708,16735,27345,59590,105453,0.108888889
00715,546.9183,0.745726496,0.161413563,0.049665712,0.014326648,0.05921681,3562,9288,14213,22710,85349,190901,0.062318841
00716,3774.416,0.788656313,0.089576199,0.030393836,0.012735445,0.087007705,1581,9128,19175,33785,89191,164463,0.176360385
00717,8591.923,0.746308938,0.075090406,0.033184429,0.031482663,0.095937035,383,5665,12573,24426,64517,118829,0.180526242
00718,591.6603,0.836417713,0.133017253,0.03674437,0.005794811,0.071513236,2025,9826,17304,28943,69834,132577,0.040816327
00719,1099.626,0.871970242,0.067290491,0.051465529,0.007293243,0.085592404,2050,9939,16971,28283,74057,146457,0.088600048
00720,387.2365,0.707541739,0.114930838,0.028885273,0.006102522,0.058787632,1298,8390,14709,23551,48301,72716,0.047478184
00723,411.9792,0.68761785,0.101919561,0.026736746,0.00845521,0.070840951,1726,8112,14500,26124,55276,88263,0.061112848
00725,2139.671,0.818084416,0.076581079,0.038635189,0.018231949,0.096777529,2882,11590,21068,36564,81318,134601,0.305084746
00727,2643.105,0.872782028,0.099132705,0.036370419,0.02704467,0.09451646,5135,15980,29445,48145,108501,175959,0.419500558
00728,2728.502,0.766577732,0.122495756,0.036078098,0.009252971,0.080645161,2326,10335,18802,32222,68185,111022,0.161061424
00729,1612.667,0.801836979,0.069890986,0.071053068,0.014277018,0.0789663,3223,12616,22773,37788,82463,141523,0.09746199
00730,5830.308,0.749249475,0.105679655,0.023940699,0.01712912,0.0728238,1632,8455,16256,28674,77297,147193,0.18686098
00731,305.0262,0.750047268,0.083438367,0.035543232,0,0.05167633,1402,8290,16239,28818,62498,99093,0.099914785
00735,579.0327,0.865307037,0.103859104,0.041440041,0.015281015,0.137788138,3944,12181,19708,32413,60104,97298,0.086240948
00736,936.0875,0.84117099,0.146438149,0.041039991,0.008511134,0.069663052,3930,12097,21311,35867,89120,169874,0.069401356
00738,1171.684,0.78507891,0.076023392,0.040935673,0.009228801,0.068165205,4323,13121,22339,35149,67744,102247,0.121197372
00739,1224.589,0.877656659,0.159450458,0.022828199,0.010199833,0.086039412,4265,14005,24964,40183,85634,141779,0.08435228
00740,4131.125,0.651748252,0,0.090128755,0,0.167381974,,,,,,,0.137288136
00741,2126.183,0.804730139,0.15222306,0.007535795,0.006028636,0.100226074,4603,12934,18343,28752,61873,111014,0.163402693
00745,1059.449,0.779070796,0.080365764,0.064519793,0.009371273,0.090759357,4825,13881,23284,38152,72789,108015,0.096533928
00751,498.7765,0.791006014,0.132365647,0.034905823,0.003974425,0.073958873,1351,7618,13817,27014,55434,80169,0.073867088
00754,790.3361,0.83414911,0.139552683,0.028488817,0.018283868,0.075601667,2836,10661,18363,31533,76145,138154,0.165032307
00757,778.9056,0.880235029,0.162050845,0.015196705,0.007385315,0.05808834,1672,9136,18089,33006,70772,111165,0.07776925
00765,483.5458,0.901658768,0.074901445,0.053876478,0.003942181,0.17739816,3144,11733,18180,27838,50093,68676,0.041484716
00766,649.1344,0.717555692,0.174451723,0.021646255,0.010680718,0.05966961,2878,9411,16770,28957,61821,98573,0.072693032
00767,675.7729,0.777396951,0.17484627,0.030165913,0.003480682,0.068105349,2010,9671,17466,29480,56294,85161,0.068907704
00769,523.1251,0.86151192,0.127434917,0.032768979,0.013471691,0.042417622,2711,9676,17655,29725,65185,105497,0.064113176
00771,1138.528,0.796676367,0.196193406,0.033644141,0.005863693,0.095645487,2167,9845,18732,32262,69569,108447,0.177900085
00772,1480.791,0.702411666,0.047748323,0.047748323,0.013573938,0.105237943,1326,9330,16367,27965,52808,73180,0.051444575
00773,819.3154,0.753950617,0.086949402,0.044047814,0.029474374,0.075650892,2801,10909,19137,33822,73729,120280,0.09516176
00775,139.9907,0.933544304,0.015254237,0.105084746,0.018644068,0.159322034,3312,9427,15805,24706,53088,78856,0.015217391
00777,1538.393,0.801851355,0.167726284,0.015225029,0.016814455,0.073448218,2289,10372,18995,32750,69259,109674,0.715861961
00778,1555.449,0.873589757,0.135631908,0.033037001,0.011412782,0.104096588,4768,15068,28538,48837,108342,185980,0.153970941
00780,667.8979,0.800459933,0.100773481,0.039558011,0.003756906,0.093922652,3186,12558,22247,41487,122555,251637,0.049111319
00782,694.4791,0.886102847,0.095443645,0.039568345,0.009352518,0.071223022,266,5819,12849,23566,57749,95736,0.074236574
00783,871.4198,0.839596613,0.096203966,0.026968839,0.00407932,0.074107649,1435,8275,16223,28490,63251,107220,0.063172542
00784,787.4293,0.794553578,0.121028204,0.054444841,0.011067476,0.082024277,2436,9786,17923,30114,65707,110318,0.097310614
00786,1302.283,1,0.12244898,0.336734694,0,0,,,,,,,0
00791,1427.712,0.848543689,0.150245178,0.027459954,0.01320693,0.095717555,3385,12328,20552,34338,84319,147962,0.084689219
00794,869.4129,0.876061538,0.064062939,0.043973026,0.006322001,0.044394493,556,6875,14888,25461,59925,100907,0.069983598
00795,1028.542,0.812039164,0.125855909,0.025454004,0.009452218,0.091396249,2193,9887,17617,28394,61238,97300,0.075363061
00901,6586.142,0.806775408,0.023846553,0.027993779,0.036288232,0.083981337,575,5700,14023,37233,176836,394592,0.246322143
00906,11305.88,1,0,0,0,0.5,,,,,,,0
00907,14629.17,0.888112716,0.032129049,0.037861618,0.016264498,0.180909212,5729,17946,32442,58018,213994,480035,0.289911504
00909,9714.933,0.822574829,0.014467339,0.02192021,0.046470846,0.14686541,1670,9992,17238,29953,66232,103633,0.193747588
00911,15793.57,0.880919792,0.048788067,0.039154755,0.037600994,0.116221255,4314,14741,27515,52163,143296,274995,0.303197065
00912,19836.35,0.791641791,0.031297134,0.073529412,0.021116139,0.145927602,2891,10655,19848,35843,79468,130633,0.212170385
00913,25356.56,0.673630272,0.071386776,0.019894675,0.042715038,0.18782914,,1180,7203,17864,99093,223294,0.207164179
00915,22877.46,0.730374118,0.038732025,0.032539099,0.010706413,0.120814527,425,6164,13140,20999,46786,79230,0.121545569
00917,15845.87,0.780746252,0.039705458,0.021946289,0.017037251,0.154057176,1179,7944,17184,30747,79085,147785,0.182794416
00918,7727.896,0.875288684,0.052623864,0.036352976,0.021254764,0.173556142,1932,11791,27616,48527,143508,297321,0.26762215
00920,6549.705,0.841096199,0.026280504,0.056583534,0.035934567,0.109144543,4658,14189,25240,39603,90412,152917,0.233730648
00921,14227.88,0.794410413,0.036385542,0.047710843,0.017188755,0.134859438,1034,9022,18655,34171,78813,129998,0.20353226
00923,14027.34,0.797325103,0.029784946,0.019139785,0.020430108,0.105591398,933,7519,15984,28523,75495,149087,0.184330954
00924,12383.37,0.809876228,0.038653432,0.041069272,0.036342629,0.11044588,1722,8998,19764,34977,76661,125165,0.221907601
00925,15380.04,0.817850126,0.037748799,0.020590254,0.005833905,0.222031572,745,6699,13213,24800,60211,102092,0.135247319
00926,4434.492,0.906751874,0.051015708,0.039707034,0.026440647,0.135128288,6087,19856,35373,60934,155618,295518,0.22359425
00927,5839.132,0.916567872,0.019240097,0.019886823,0.028617623,0.160711399,5835,19063,35093,62627,215592,447566,0.291830065
00934,327.014,0.350515464,0,0,0,0.058823529,,,,,,,0.303797468
00936,7132.529,1,0,0,0,0,,,,,,,#DIV/0!
00949,4643.263,0.829111278,0.057040099,0.046620282,0.020133777,0.102752849,4608,14781,25839,41113,81739,127429,0.146347634
00950,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,#DIV/0!
00951,38.52572,1,1,0,0,0,,,,,,,0
00952,7760.24,0.784520885,0.040087692,0.021296586,0.015032884,0.087065456,2563,10168,19001,31099,58934,86408,0.036912752
00953,2743.232,0.834057427,0.08753378,0.056671758,0.036031802,0.079034974,4888,15363,28975,48901,99423,156328,0.311595867
00956,2914.339,0.79366269,0.054806421,0.045363551,0.031879131,0.10115203,4958,13151,22387,35722,71137,111669,0.19081741
00957,10011.21,0.811095117,0.047167235,0.039522184,0.026894198,0.10334471,4197,13878,24055,39507,80375,124517,0.222623967
00959,7561.95,0.849101455,0.052967525,0.032138858,0.049104143,0.107054871,4500,14154,26506,44166,89730,144125,0.245249597
00960,1607.951,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,#DIV/0!
00961,6334.015,0.841292031,0.057635123,0.048102151,0.025275494,0.122179465,4886,16387,30110,49694,104017,167148,0.248954339
00962,5695.155,0.690264437,0.070262841,0.031437897,0.014086927,0.092767566,879,7836,16438,28046,63080,107758,0.175229854
00965,13778.66,0.697674419,0.048351648,0.048717949,0.026373626,0.141758242,2424,9383,16034,24350,45099,62959,0.119268996
00966,5046.973,0.879098361,0.050870698,0.025778143,0.040175511,0.169477581,8558,29020,53867,92193,245150,465278,0.299433249
00968,7747.395,0.890272835,0.024650233,0.028647568,0.046635576,0.189207195,12006,25620,41534,72664,191428,324054,0.34386921
00969,8773.146,0.909842262,0.052786086,0.027473136,0.034673757,0.15010524,7697,28511,50908,82373,184059,322278,0.310680241
00971,1905.933,0.796099046,0.045004344,0.035099913,0.023544744,0.133796699,3887,13811,23439,38919,99731,188788,0.087204801
00976,3786.523,0.905829256,0.054932172,0.048358734,0.021939374,0.124476637,4563,16462,30244,49631,109139,180708,0.181515052
00979,10362.12,0.921059237,0.050688105,0.042785121,0.019621202,0.123995095,9175,22252,37286,58313,148397,290129,0.268889771
00982,11493.32,0.871521863,0.039420101,0.046261606,0.009773579,0.073627627,4988,15276,26440,39922,80740,135178,0.206786494
00983,11985.09,0.842701622,0.0363169,0.058660691,0.02148695,0.088320591,4627,15330,27112,42707,96314,186945,0.221726293
00985,4484.771,0.822515016,0.034393404,0.060620338,0.02300746,0.115508441,4917,15068,25589,39567,77109,117308,0.227197477
00987,2390.585,0.85897484,0.058232932,0.051859612,0.021913742,0.103631919,5287,17617,31513,48212,94106,153330,0.147282961
01001,1507.125,0.916311023,0.09280927,0.0577076,0.019198001,0.068612973,13594,35636,59448,85545,143006,191834,0.179421769
01002,531.7096,0.903525279,0.029227992,0.012079978,0.020133296,0.080394335,8893,27131,55555,97964,233691,413436,0.293793253
01003,15508.57,0.816542015,0.005118534,0,0.005657328,0.012931034,,,,,,,0
01005,121.0607,0.903493601,0.158882083,0.020673813,0.008039816,0.082695253,18337,45275,69599,96291,190570,333476,0.103768715
01007,278.7239,0.931372549,0.125174382,0.049207356,0.012682308,0.076093849,16037,38790,72050,107776,172353,245644,0.152293894
01008,21.26545,0.921763869,0.163580247,0.070987654,0.046296296,0.112654321,27956,51826,73302,101652,146554,198850,0.041758242
01009,898.0289,0.786223278,0.006042296,0.060422961,0,0.063444109,,,,,,,0
01010,104.6267,0.935052971,0.101477833,0.042857143,0.012315271,0.106403941,18464,39172,79862,126545,173168,207235,0.092016238
01011,44.72446,0.909090909,0.122222222,0.029166667,0.019444444,0.073611111,14761,41939,64986,87666,137199,188945,0.053903346
01012,43.98241,0.912790698,0.092356688,0.063694268,0.01910828,0.101910828,14810,43449,59492,77902,148372,192694,0.016064257
01013,3931.648,0.885862634,0.15311054,0.060359897,0.010796915,0.055115681,9840,24549,40473,60766,111275,154150,0.285349612
01020,2450.714,0.899820888,0.160683643,0.051891001,0.021621251,0.06685428,12081,31229,51665,77603,142938,228705,0.243632075
01022,587.2697,0.770523594,0.100671141,0.087248322,0.020134228,0.013422819,18810,44135,59672,80137,120148,148645,0.096622152
01026,44.03421,0.937062937,0.074626866,0.052238806,0.01119403,0.089552239,15019,31614,54384,82309,180570,352772,0.033472803
01027,434.683,0.926323584,0.162470024,0.036370903,0.012989608,0.07833733,15713,37297,59945,84777,149388,233201,0.176656151
01028,1216.031,0.939460841,0.100309215,0.03030303,0.022139765,0.094124923,18967,47532,81418,118340,214864,334493,0.081407382
01029,37.60614,0.840764331,0.071969697,0.071969697,0,0.189393939,,,,,,,0.084870849
01030,953.0244,0.939529158,0.109236816,0.064035375,0.035211268,0.068948575,14760,40585,72345,107336,165768,226630,0.19770322
01031,183.382,0.852331606,0.11550152,0.05775076,0.007598784,0.161094225,,,,,,,0.101160862
01032,48.43245,0.939726027,0.102040816,0.005830904,0,0.157434402,15511,39271,59803,80236,152075,221354,0.135531136
01033,222.1685,0.957111234,0.083261058,0.069673316,0.010407632,0.044232437,19609,46482,74269,96742,143122,180513,0.099480623
01034,30.39133,0.907582938,0.080069626,0.058311575,0.025239339,0.10356832,20546,53174,76343,100577,184495,279658,0.077970297
01035,227.5862,0.952075599,0.014888337,0.019851117,0.00921659,0.103509394,15840,45148,73300,101750,209675,384159,0.085412668
01036,262.9374,0.947511929,0.109352518,0.054316547,0.017625899,0.117985612,23516,55742,80600,116181,200978,310159,0.106076759
01037,46.99289,0.84984985,0.102473498,0,0,0.22614841,,,,,,,0.025
01038,283.2655,0.929447853,0.096369637,0.018481848,0.021122112,0.059405941,16218,38166,63986,101381,197426,279485,0.07854251
01039,118.5709,0.962167689,0.082890542,0.036131775,0.023379384,0.072263549,11788,31860,70473,96939,195937,307045,0.031654676
01040,1881.001,0.851751711,0.110900986,0.038565446,0.0144536,0.063487775,7398,16206,32454,57701,125006,204243,0.253502461
01050,66.47756,0.957349581,0.15910899,0.061256961,0.007955449,0.087509944,16316,34485,58683,88491,143267,209381,0.079476861
01053,372.0333,0.841830065,0.043478261,0.037267081,0.01552795,0.035714286,18481,36723,62030,90081,142183,192848,0.278991597
01054,77.12388,0.958614052,0.035140562,0.013052209,0.019076305,0.114457831,18424,49630,74099,109214,209545,321854,0.057180851
01056,780.9966,0.924009924,0.141706444,0.047036595,0.018695306,0.074681782,17242,38591,62479,95408,175646,290155,0.100206737
01057,193.8906,0.894962905,0.170811518,0.039703316,0.009380454,0.07526178,17110,43745,65219,98613,168110,244272,0.088378766
01060,1376.284,0.93130334,0.049439982,0.010408417,0.029754497,0.096843534,11925,29239,52464,83614,202967,373414,0.222531293
01062,606.3081,0.921584744,0.078130574,0.015875847,0.019978594,0.067249376,15486,41331,67094,106146,245799,517962,0.110912343
01063,16596.21,0.932515337,0,0,0.016447368,0.052631579,,,,,,,#DIV/0!
01066,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,#DIV/0!
01068,88.28626,0.90926276,0.127858628,0.046777547,0.017671518,0.089397089,23427,56489,85184,113661,173298,243689,0.032012195
01069,319.7893,0.880175659,0.101449275,0.048467569,0.016868615,0.065336184,13248,31916,53685,87684,145784,202442,0.138421358
01070,28.18762,0.911585366,0.043478261,0.046822742,0,0.090301003,16177,37095,61864,85310,153741,209570,0.02734375
01071,89.92908,0.932304038,0.2,0.098089172,0.006369427,0.053503185,23406,52536,74521,103294,152012,200687,0.085867621
01072,72.8873,0.943600868,0.049425287,0.011494253,0.011494253,0.098850575,19717,42651,67173,96862,182834,285240,0.057233704
01073,208.7941,0.955710306,0.104925678,0.016904693,0.007869426,0.106674439,19866,51045,81546,116512,173980,231609,0.098872507
01074,657.0239,1,0,0,0,0,,,,,,,0
01075,1004.412,0.930816327,0.070269678,0.034093401,0.024007893,0.063363298,16657,40376,61505,90936,166501,253640,0.209623431
01077,309.9189,0.936391884,0.148350576,0.037087644,0.01873902,0.074370486,22055,48953,77336,111766,200695,287404,0.155396081
01079,438.771,0.884615385,0.105072464,0.076086957,0,0.09057971,,,,,,,0.040816327
01080,1164.884,0.879277567,0.175135135,0.087567568,0.019459459,0.058378378,7816,21903,40827,65326,102530,134460,0.128556375
01081,117.4807,0.913186813,0.21299639,0.097472924,0.012033694,0.073405535,18891,36213,57255,86490,178999,305095,0.101361573
01082,223.7936,0.897618634,0.144655306,0.052091402,0.007745933,0.071649884,11653,30694,51142,79987,147295,213612,0.164587437
01083,198.7902,0.889679715,0.1416,0.0496,0,0.0856,11777,31478,39260,61908,142603,238329,0.186877076
01084,22.72395,0.902439024,0.099099099,0,0.036036036,0.126126126,,,,,,,0.032608696
01085,679.2989,0.919645318,0.1415297,0.053804266,0.021981316,0.086926113,14067,34848,61297,94004,171189,248397,0.117992944
01086,32835.46,1,0,0,0,0.351351351,,,,,,,#DIV/0!
01088,86.72455,1,0.075471698,0,0,0,,,,,,,0.132686084
01089,1705.138,0.885311871,0.114369501,0.052346041,0.014516129,0.068914956,12572,29525,53306,81594,153036,234664,0.222421601
01092,161.1304,0.900316456,0.216168717,0.082601054,0.077328647,0.166959578,,,,,,,0.121568627
01093,55.90841,0.894230769,0.112903226,0,0.010752688,0.091397849,23628,61414,84481,117751,190693,268105,0.091666667
01094,299.2893,0.925373134,0.072580645,0,0.161290323,0.056451613,,,,,,,0.479166667
01095,634.2967,0.929939648,0.099322799,0.043312641,0.016365688,0.107505643,16166,51593,88651,130251,217026,314268,0.041019956
01096,70.98395,0.963452566,0.092009685,0.0322841,0.029862793,0.101694915,19594,42931,64624,88623,182288,297563,0.035869565
01097,48.5679,0.8,0.270833333,0.229166667,0,0,,,,,,,0
01098,34.47971,0.925984252,0.12414966,0.025510204,0.018707483,0.102040816,17443,41941,66740,89625,155433,237956,0.023346304
01103,5553.75,0.81988743,0.037757437,0.02402746,0.013729977,0.034324943,4025,9915,14302,27400,81864,159393,0.418544752
01104,4425.362,0.845638227,0.107688823,0.062733552,0.015173819,0.092401767,6991,16784,31965,55294,106311,161505,0.191355245
01105,9944.658,0.784264595,0.07284345,0.033865815,0.019488818,0.094249201,4490,10824,18031,29286,84544,177322,0.315550041
01106,1722.103,0.948320098,0.088894615,0.026410719,0.029760371,0.122262304,20679,59736,102434,151504,390575,816728,0.090504705
01107,7477.864,0.796722114,0.17009518,0.024869512,0.00614062,0.10039914,6024,12605,21850,38797,90246,130637,0.187244898
01108,6917.286,0.82998441,0.085359491,0.057080246,0.018991965,0.064593551,8297,20248,34035,56976,125959,204568,0.090821566
01109,5775.17,0.834620956,0.10220808,0.048500627,0.01668113,0.056021599,6385,16390,33193,53318,103060,159834,0.155311355
01118,3816.478,0.916488509,0.111386499,0.046362444,0.006706517,0.084852019,15543,39321,61948,85088,149643,211400,0.134684362
01119,3933.026,0.880832095,0.090587045,0.052462888,0.018049933,0.055836707,11709,27575,46332,72430,132328,195314,0.176774995
01128,2209.612,0.921293472,0.08410596,0.045033113,0.00794702,0.097350993,27310,59397,79634,102160,150774,192916,0.079875519
01129,2191.912,0.87431694,0.13423913,0.0625,0.033695652,0.070652174,11750,35623,59403,86924,143739,215801,0.087136929
01151,3856.51,0.862212944,0.104418886,0.026634383,0.024818402,0.093220339,6757,16666,30222,49524,105974,173135,0.179765396
01199,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,#DIV/0!
01201,867.1276,0.884858374,0.085866944,0.025485839,0.016170977,0.087616436,10496,24409,43072,68856,143893,243269,0.086250061
01220,349.1579,0.870118846,0.135853659,0.016829268,0.021463415,0.07097561,12143,25144,41200,63756,133104,238269,0.042116346
01222,243.4118,0.975652174,0.117647059,0.026737968,0,0.101604278,,,,,,,0.073349633
01223,33.634,0.879553903,0.077768385,0.049873204,0.043110735,0.125105664,13117,29714,54228,82108,233154,534378,0.116682739
01224,1157.485,0.890995261,0.361702128,0,0,0,,,,,,,0
01225,121.8411,0.960451977,0.091176471,0.028823529,0.016470588,0.108235294,15021,30278,51409,82271,154336,204104,0.062111801
01226,264.6487,0.892470346,0.110950592,0.040450737,0.034960994,0.070210922,12157,33369,52805,79680,164860,220785,0.064445258
01229,151.5244,1,0.309090909,0,0,0.145454545,,,,,,,0
01230,89.59901,0.939373451,0.023272553,0.018234165,0.030710173,0.143474088,13225,32315,51711,84142,238584,502823,0.122165104
01235,66.42912,0.926902337,0.118293471,0.05623788,0.019392372,0.102779573,18545,40985,63041,80644,150320,251381,0.059663866
01236,339.6269,0.856850716,0.002386635,0.026252983,0,0.097852029,,,,,,,0.042586751
01237,40.5834,0.894632207,0.074814815,0.065185185,0.01037037,0.077777778,21509,44444,74114,115198,208996,324037,0.069719043
01238,177.9334,0.916207277,0.078820698,0.041516245,0.007821901,0.076413959,14464,36964,60467,90439,181827,293186,0.116165414
01240,225.3496,0.827930175,0.053614458,0.035542169,0.046987952,0.122289157,9950,26933,52379,85653,238251,510451,0.100655431
01242,311.581,1,0.178571429,0,0,0.142857143,,,,,,,0
01243,18.49735,0.959459459,0.234741784,0,0.075117371,0.051643192,18981,46569,76224,103656,138104,159220,0.043478261
01244,61.22712,1,0,0,0,0.554216867,,,,,,,0
01245,25.94722,0.885386819,0.035598706,0.009708738,0.012944984,0.229773463,12576,32367,53694,83634,251660,538991,0.016778523
01247,305.1009,0.897146481,0.086089907,0.019083969,0.020214871,0.063613232,8869,21886,40801,62516,116598,171745,0.057810219
01253,40.62045,0.958974359,0.021390374,0.026737968,0,0.045454545,14398,39244,65550,95607,216357,312182,0.091525424
01254,68.46954,0.945010183,0.077586207,0.019396552,0.012931034,0.137931034,25752,53077,93208,141605,280488,420100,0.072639225
01255,17.95154,0.921370968,0.126914661,0.010940919,0.054704595,0.126914661,17747,34677,56073,78954,163439,275405,0.055702918
01256,18.83104,0.941644562,0.146478873,0.056338028,0.014084507,0.022535211,13838,31741,56258,84107,132726,189612,0.052980132
01257,60.24532,0.937027708,0.083333333,0.02688172,0.025985663,0.127240143,12169,32789,52506,90595,216810,440760,0.056521739
01258,11.77975,0.995024876,0.1,0.03,0.02,0.12,14915,32305,54567,80012,187006,390197,0.115151515
01259,24.20466,0.922437673,0.042042042,0.045045045,0.009009009,0.084084084,22245,43385,66127,106421,248954,509599,0.076628352
01260,95.57689,0.833333333,0.019047619,0,0,0,,,,,,,0
01262,104.456,0.926369863,0.064695009,0.066543438,0.04805915,0.097966728,11091,28369,42677,84098,194323,322802,0.076923077
01264,14.69913,0.957746479,0.058823529,0,0.044117647,0.044117647,,,,,,,0.056338028
01266,55.00589,0.961734694,0.118037135,0.014588859,0.0066313,0.120689655,18445,47509,75795,107060,220789,331820,0.03652968
01267,146.3696,0.927211646,0.055253623,0.010869565,0.018417874,0.088164251,15879,39958,74310,113400,235354,407107,0.055534424
